Type,Date,Description,Address,Latitude,Longitude,City,State,Median Household Income,Address_Clean
Arrest,07/01/2024 2:39 AM,2925.11C1-Possession Of Drugs _ Schedule I Or Ii Substance,"3400 BLOCK OF INEZ AVE, Bethel, OH",39.0183058,-83.924118,Bethel,OH,"$40,625","3400 block of inez ave, bethel, oh"
Arrest,06/30/2024 9:30 PM,2925.11C1-Possession Of Drugs _ Schedule I Or Ii Substance,"5400 BLOCK OF SR 286, Williamsburg, OH",39.0183058,-83.924118,Williamsburg,OH,"$58,500","5400 block of sr 286, williamsburg, oh"
Vandalism,06/30/2024 7:09 PM,2909.06-Criminal Damaging/Endangering,"3600 BLOCK OF JACKSON PIKE, Williamsburg, OH",39.0183058,-83.924118,Williamsburg,OH,"$58,500","3600 block of jackson pike, williamsburg, oh"
Arrest,06/30/2024 2:00 PM,2925.12-Possessing Drug Abuse Instruments,"5400 BLOCK OF MARATHON EDENTON RD, Williamsburg, OH",39.0183058,-83.924118,Williamsburg,OH,"$58,500","5400 block of marathon edenton rd, williamsburg, oh"
Assault,06/30/2024 11:00 AM,2903.13A-Assault _ Knowingly Harm Victim,"5400 BLOCK OF MARATHON EDENTON RD, Fayetteville, OH",39.0183058,-83.924118,Fayetteville,OH,"$66,250","5400 block of marathon edenton rd, fayetteville, oh"
Assault,06/25/2024 10:25 PM,2903.18-Strangulation,"3700 BLOCK OF COBB RD, Williamsburg, OH",39.0183058,-83.924118,Williamsburg,OH,"$58,500","3700 block of cobb rd, williamsburg, oh"
Assault,06/25/2024 12:26 PM,2903.13A-Assault _ Knowingly Harm Victim,"3700 BLOCK OF US 50, Williamsburg, OH",39.0183058,-83.924118,Williamsburg,OH,"$58,500","3700 block of us 50, williamsburg, oh"
Theft,06/24/2024 9:00 PM,2913.02A1-Theft _ Without Consent,"3700 BLOCK OF US 50, Williamsburg, OH",39.0183058,-83.924118,Williamsburg,OH,"$58,500","3700 block of us 50, williamsburg, oh"
Other,06/24/2024 7:14 PM,2911.21-Criminal Trespass,"4000 BLOCK OF TOLLGATE RD, Batavia, OH",39.0183058,-83.924118,Batavia,OH,"$55,169","4000 block of tollgate rd, batavia, oh"
Vandalism,06/23/2024 8:00 PM,2909.06-Criminal Damaging/Endangering,"3600 BLOCK OF JACKSON PIKE, Williamsburg, OH",39.0183058,-83.924118,Williamsburg,OH,"$58,500","3600 block of jackson pike, williamsburg, oh"
Other,06/17/2024 11:25 AM,2911.21-Criminal Trespass,"3400 BLOCK OF SR 125, Bethel, OH",39.0183058,-83.924118,Bethel,OH,"$40,625","3400 block of sr 125, bethel, oh"
Other,06/03/2024 4:00 PM,2919.27A1-Violate Protection Order Or Consent Agreement _ Approved Pursuit To 2919.26 Or 3113.31,"3600 BLOCK OF JACKSON PIKE, Williamsburg, OH",39.0183058,-83.924118,Williamsburg,OH,"$58,500","3600 block of jackson pike, williamsburg, oh"
Other,05/27/2024 8:33 PM,2911.21A1-Criminal Trespass _ Land Premises Of Another,"3800 BLOCK OF OLD SR 32, Williamsburg, OH",39.0183058,-83.924118,Williamsburg,OH,"$58,500","3800 block of old sr 32, williamsburg, oh"
Assault,05/14/2024 7:40 PM,2903.18-Strangulation,"3400 BLOCK OF SR 125, Bethel, OH",39.0183058,-83.924118,Bethel,OH,"$40,625","3400 block of sr 125, bethel, oh"
Assault,05/11/2024 1:57 AM,2919.25A-Domestic Violence _ Knowingly Cause Physical Harm,"100 BLOCK OF RUTH LN, Bethel, OH",39.0183058,-83.924118,Bethel,OH,"$40,625","100 block of ruth ln, bethel, oh"
Arrest,05/09/2024 8:00 AM,2925.02A4B-Corrupting Another W/ Drugs _ Induce/Cause Juvenile To Use,"200 BLOCK OF E OSBORNE ST, Bethel, OH",39.0183058,-83.924118,Bethel,OH,"$40,625","200 block of e osborne st, bethel, oh"
Assault,05/09/2024 8:00 AM,2919.22-Endangering Children,"200 BLOCK OF E OSBORNE ST, Bethel, OH",39.0183058,-83.924118,Bethel,OH,"$40,625","200 block of e osborne st, bethel, oh"
Assault,05/08/2024 11:30 AM,2919.25C-Domestic Violence _ Cause Belief Of Imminent Physical Harm By Threat Or Force,"3400 BLOCK OF SR 125, Bethel, OH",39.0183058,-83.924118,Bethel,OH,"$40,625","3400 block of sr 125, bethel, oh"
Theft,05/05/2024 2:32 PM,2913.02-Theft,"3400 BLOCK OF JACKSON PIKE, Batavia, OH",39.0183058,-83.924118,Batavia,OH,"$55,169","3400 block of jackson pike, batavia, oh"
Arrest,05/01/2024 9:39 AM,2925.11C3-Possession Of Drugs _ Marijuana,"3400 BLOCK OF SR 125, Bethel, OH",39.0183058,-83.924118,Bethel,OH,"$40,625","3400 block of sr 125, bethel, oh"
Assault,04/24/2024 3:00 PM,2903.211-Menacing By Stalking,"3500 BLOCK OF WOODSIDE DR, Williamsburg, OH",39.0183058,-83.924118,Williamsburg,OH,"$58,500","3500 block of woodside dr, williamsburg, oh"
Other,04/23/2024 11:00 PM,2917.21-Telecommunications Harassment,"1900 BLOCK OF BETHEL MAPLE RD, Hamersville, OH",39.0183058,-83.924118,Hamersville,OH,"$60,952","1900 block of bethel maple rd, hamersville, oh"
Vandalism,04/22/2024 10:40 PM,2909.06A1-Criminal Damaging/Endangering _ Knowingly Any Means,"3900 BLOCK OF SR 133, Williamsburg, OH",39.0183058,-83.924118,Williamsburg,OH,"$58,500","3900 block of sr 133, williamsburg, oh"
Other,04/20/2024 7:55 PM,2921.31-Obstructing Official Business,"3700 BLOCK OF US 50, Williamsburg, OH",39.0183058,-83.924118,Williamsburg,OH,"$58,500","3700 block of us 50, williamsburg, oh"
Theft,04/17/2024 4:00 PM,2913.03-Unauthorized Use Of Motor Vehicle,"4500 BLOCK OF IRETON RD, Williamsburg, OH",39.0183058,-83.924118,Williamsburg,OH,"$58,500","4500 block of ireton rd, williamsburg, oh"
Assault,04/14/2024 12:44 PM,2917.11A1-Disorderly Conduct _ Fighting Or Threatening,"3900 BLOCK OF SR 133, Williamsburg, OH",39.0183058,-83.924118,Williamsburg,OH,"$58,500","3900 block of sr 133, williamsburg, oh"
Other,04/14/2024 12:44 PM,2917.11A1-Disorderly Conduct _ Fighting Or Threatening,"3900 BLOCK OF SR 133, Williamsburg, OH",39.0183058,-83.924118,Williamsburg,OH,"$58,500","3900 block of sr 133, williamsburg, oh"
Other,04/07/2024 2:21 PM,2911.21-Criminal Trespass,"2600 BLOCK OF AIRPORT RD, Bethel, OH",39.0183058,-83.924118,Bethel,OH,"$40,625","2600 block of airport rd, bethel, oh"
Assault,04/05/2024 9:30 PM,2907.02-Rape,"3600 BLOCK OF BOOTJACK CORNER RD, Williamsburg, OH",39.0183058,-83.924118,Williamsburg,OH,"$58,500","3600 block of bootjack corner rd, williamsburg, oh"
Other,08/29/2024 12:00 AM,TRESPASSING,"WALGREENS, Sedona, AZ",35.215934282828286,-111.6134112020202,Sedona,AZ,"$62,901","walgreens, sedona, az"
Burglary,06/08/2024 12:00 AM,BURGLARY,"WALGREENS, Sedona, AZ",35.215934282828286,-111.6134112020202,Sedona,AZ,"$62,901","walgreens, sedona, az"
Shooting,05/15/2024 12:35 PM,"Violent Crime. FPD o/s near Bushmaster Park, native male w/gun fired shots, now searching area","3100 BLOCK OF N ALTA VISTA DR, Flagstaff, AZ",35.215934282828286,-111.6134112020202,Flagstaff,AZ,"$65,652","3100 block of n alta vista dr, flagstaff, az"
Other,05/15/2024 12:32 PM,"Perp Search/Chase. Delayed FPD searching area of Bushmaster Park, repts of person w/gun","3100 BLOCK OF N ALTA VISTA DR, Flagstaff, AZ",35.215934282828286,-111.6134112020202,Flagstaff,AZ,"$65,652","3100 block of n alta vista dr, flagstaff, az"
Other,02/15/2024 10:25 PM,Liquor - Open Container Within Vehicle,"HIGH PERFORMANCE CENTER, Flagstaff, AZ",35.215934282828286,-111.6134112020202,Flagstaff,AZ,"$65,652","high performance center, flagstaff, az"
Burglary,10/03/2024 4:41 AM,Break-In/Burglary. CPD o/s burglary at Canal Market. Front glass broken out with fire hydrant cap.,"300 BLOCK OF N CANAL ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","300 block of n canal st, chicago, il"
Shooting,09/29/2024 2:40 AM,Shooting/Stabbing. CPD o/s of a shooting. Victim with a gunshot wound to the chest.,"1200 BLOCK OF W NORTH AVE, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","1200 block of w north ave, chicago, il"
Shooting,09/29/2024 2:00 AM,"The Man Got Out Of His Car, And The Driver Of The Red Vehicle Fired Shots And Drove Off. The Victim Was Shot In The Chest And Died At A Local Hospital.","1500 BLOCK OF N MAGNOLIA AVENUE, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","1500 block of n magnolia avenue, chicago, il"
Robbery,09/28/2024 5:11 AM,Armed Robbery. CPD o/s of a robbery.   male suspect fled in a vehicle. Weapon implied.,"N DEARBORN ST AND W HUBBARD ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","n dearborn st and w hubbard st, chicago, il"
Assault,09/28/2024 12:56 AM,"Shooting/Stabbing. 1823 o/s victim stabbed, M/W in an orange & yllow jacket fled on foot","N ORLEANS ST AND W CHICAGO AVE, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","n orleans st and w chicago ave, chicago, il"
Vandalism,09/27/2024 12:00 AM,CRIMINAL DAMAGE. TO PROPERTY. Location description,"014XX N CHERRY AVE, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","014xx n cherry ave, chicago, il"
Theft,09/26/2024 11:00 PM,THEFT. OVER $500. Location description,"0000X W OAK ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","0000x w oak st, chicago, il"
Theft,09/26/2024 10:40 PM,MOTOR VEHICLE THEFT. ATTEMPT - AUTOMOBILE. Location description,"005XX W KINZIE ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","005xx w kinzie st, chicago, il"
Assault,09/26/2024 10:34 PM,BATTERY. SIMPLE. Location description,"004XX W LAKE ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","004xx w lake st, chicago, il"
Vandalism,09/26/2024 9:13 PM,CRIMINAL DAMAGE. TO PROPERTY. Location description,"008XX N DEARBORN ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","008xx n dearborn st, chicago, il"
Arrest,09/26/2024 8:05 PM,WEAPONS VIOLATION. UNLAWFUL POSSESSION - HANDGUN. Location description,"011XX N LA SALLE DR, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","011xx n la salle dr, chicago, il"
Theft,09/26/2024 8:00 PM,THEFT. OVER $500. Location description,"016XX N VINE ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","016xx n vine st, chicago, il"
Theft,09/26/2024 7:36 PM,THEFT. OVER $500. Location description,"004XX N UNION AVE, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","004xx n union ave, chicago, il"
Other,09/26/2024 7:33 PM,OFFENSE INVOLVING CHILDREN. OTHER OFFENSE. Location description,"004XX W ONTARIO ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","004xx w ontario st, chicago, il"
Assault,09/26/2024 6:45 PM,BATTERY. SIMPLE. Location description,"015XX N CLYBOURN AVE, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","015xx n clybourn ave, chicago, il"
Theft,09/26/2024 6:34 PM,THEFT. RETAIL THEFT. Location description,"011XX N STATE ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","011xx n state st, chicago, il"
Assault,09/26/2024 6:30 PM,BATTERY. SIMPLE. Location description,"004XX N WELLS ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","004xx n wells st, chicago, il"
Assault,09/26/2024 6:18 PM,BATTERY. SIMPLE. Location description,"005XX W LAKE ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","005xx w lake st, chicago, il"
Other,09/26/2024 6:03 PM,LIQUOR LAW VIOLATION. SELL / GIVE / DELIVER LIQUOR TO MINOR. Location description,"009XX W WEBSTER AVE, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","009xx w webster ave, chicago, il"
Theft,09/26/2024 6:00 PM,MOTOR VEHICLE THEFT. ATTEMPT - AUTOMOBILE. Location description,"015XX N CLEVELAND AVE, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","015xx n cleveland ave, chicago, il"
Theft,09/26/2024 5:00 PM,THEFT. THEFT FROM MOTOR VEHICLE. Location description,"004XX W NORTH AVE, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","004xx w north ave, chicago, il"
Theft,09/26/2024 4:00 PM,THEFT. OVER $500. Location description,"018XX N ORLEANS ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","018xx n orleans st, chicago, il"
Theft,09/26/2024 2:00 PM,DECEPTIVE PRACTICE. FRAUD OR CONFIDENCE GAME. Location description,"019XX N KENMORE AVE, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","019xx n kenmore ave, chicago, il"
Theft,09/26/2024 1:40 PM,THEFT. OVER $500. Location description,"010XX W NORTH AVE, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","010xx w north ave, chicago, il"
Theft,09/26/2024 1:00 PM,THEFT. THEFT FROM MOTOR VEHICLE. Location description,"005XX N GREEN ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","005xx n green st, chicago, il"
Theft,09/26/2024 12:56 PM,DECEPTIVE PRACTICE. ATTEMPT - FINANCIAL IDENTITY THEFT. Location description,"006XX N FRANKLIN ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","006xx n franklin st, chicago, il"
Other,09/26/2024 12:35 PM,OTHER OFFENSE. OTHER CRIME INVOLVING PROPERTY. Location description,"006XX N WABASH AVE, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","006xx n wabash ave, chicago, il"
Theft,09/26/2024 10:32 AM,DECEPTIVE PRACTICE. CREDIT CARD FRAUD. Location description,"016XX N WELLS ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","016xx n wells st, chicago, il"
Theft,09/26/2024 10:00 AM,THEFT. OVER $500. Location description,"0000X E ELM ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","0000x e elm st, chicago, il"
Other,09/26/2024 9:15 AM,OTHER OFFENSE. TELEPHONE THREAT. Location description,"001XX W HUBBARD ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","001xx w hubbard st, chicago, il"
Theft,09/26/2024 9:00 AM,"MOTOR VEHICLE THEFT. CYCLE, SCOOTER, BIKE WITH VIN. Location description","006XX N LA SALLE DR, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","006xx n la salle dr, chicago, il"
Other,09/26/2024 7:00 AM,OTHER OFFENSE. HARASSMENT BY TELEPHONE. Location description,"001XX W OAK ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","001xx w oak st, chicago, il"
Theft,09/26/2024 7:00 AM,MOTOR VEHICLE THEFT. AUTOMOBILE. Location description,"014XX N HALSTED ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","014xx n halsted st, chicago, il"
Theft,09/26/2024 6:10 AM,THEFT. RETAIL THEFT. Location description,"003XX N DESPLAINES ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","003xx n desplaines st, chicago, il"
Theft,09/26/2024 5:15 AM,DECEPTIVE PRACTICE. THEFT OF LABOR / SERVICES. Location description,"005XX N STATE ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","005xx n state st, chicago, il"
Theft,09/26/2024 1:00 AM,THEFT. OVER $500. Location description,"003XX N JEFFERSON ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","003xx n jefferson st, chicago, il"
Theft,09/26/2024 12:01 AM,DECEPTIVE PRACTICE. THEFT OF LOST / MISLAID PROPERTY. Location description,"013XX N ELSTON AVE, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","013xx n elston ave, chicago, il"
Assault,09/25/2024 10:30 PM,ASSAULT. AGGRAVATED - KNIFE / CUTTING INSTRUMENT. Location description,"012XX N LA SALLE DR, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","012xx n la salle dr, chicago, il"
Theft,09/25/2024 10:00 PM,MOTOR VEHICLE THEFT. AUTOMOBILE. Location description,"008XX N WELLS ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","008xx n wells st, chicago, il"
Theft,09/25/2024 7:15 PM,THEFT. RETAIL THEFT. Location description,"015XX N KINGSBURY ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","015xx n kingsbury st, chicago, il"
Theft,09/25/2024 6:38 PM,THEFT. RETAIL THEFT. Location description,"009XX W NORTH AVE, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","009xx w north ave, chicago, il"
Theft,09/25/2024 6:05 PM,THEFT. OVER $500. Location description,"007XX N RUSH ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","007xx n rush st, chicago, il"
Theft,09/25/2024 5:30 PM,THEFT. OVER $500. Location description,"001XX E CHICAGO AVE, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","001xx e chicago ave, chicago, il"
Other,09/25/2024 5:00 PM,OTHER OFFENSE. HARASSMENT BY ELECTRONIC MEANS. Location description,"013XX N ELSTON AVE, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","013xx n elston ave, chicago, il"
Theft,09/25/2024 4:55 PM,THEFT. RETAIL THEFT. Location description,"017XX N SHEFFIELD AVE, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","017xx n sheffield ave, chicago, il"
Theft,09/25/2024 4:44 PM,THEFT. RETAIL THEFT. Location description,"017XX N MARCEY ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","017xx n marcey st, chicago, il"
Burglary,09/25/2024 4:20 PM,BURGLARY. ATTEMPT FORCIBLE ENTRY. Location description,"020XX N DAYTON ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","020xx n dayton st, chicago, il"
Burglary,09/25/2024 4:00 PM,BURGLARY. FORCIBLE ENTRY. Location description,"008XX N FRANKLIN ST, Chicago, IL",41.9052307,-87.64223467590574,Chicago,IL,"$71,673","008xx n franklin st, chicago, il"
Shooting,05/22/2024 2:58 PM,SECOND ARREST MADE IN DEADLY SCRANTON SHOOTING,"1800 BLOCK OF JACKSON STREET, Scranton, PA",41.40196995,-75.66918300264908,Scranton,PA,"$48,776","1800 block of jackson street, scranton, pa"
Shooting,01/11/2024 12:13 AM,Violent Crime. PD investigating shots fired with a house struck,"ORCHARD ST AND PROSPECT AVE, Scranton, PA",41.40196995,-75.66918300264908,Scranton,PA,"$48,776","orchard st and prospect ave, scranton, pa"
Burglary,09/22/2024 10:30 PM,BURGLARY RESIDENTIAL - HOME,"15000 BLOCK OF CHEQUER DRIVE, Chesterfield, MO",38.6313094,-90.5423348,Chesterfield,MO,"$137,052","15000 block of chequer drive, chesterfield, mo"
Assault,09/22/2024 12:31 PM,ASSAULT DOMESTIC,"1800 BLOCK OF CEDARMILL DRIVE, Chesterfield, MO",38.6313094,-90.5423348,Chesterfield,MO,"$137,052","1800 block of cedarmill drive, chesterfield, mo"
Assault,09/22/2024 12:00 AM,"Assault, Simple/Other. Premise","1800 BLOCK OF CEDARMILL DR, CHESTERFIELD, MO",38.6313094,-90.5423348,CHESTERFIELD,MO,"$137,052","1800 block of cedarmill dr, chesterfield, mo"
Vandalism,09/18/2024 10:30 PM,PROPERTY DAMAGE RELIGIOUS ORGANIZATION,"15000 BLOCK OF CLAYTON RD, Chesterfield, MO",38.6313094,-90.5423348,Chesterfield,MO,"$137,052","15000 block of clayton rd, chesterfield, mo"
Assault,09/17/2024 9:57 PM,ASSAULT DOMESTIC,"15000 BLOCK OF ISLEVIEW DRIVE, Chesterfield, MO",38.6313094,-90.5423348,Chesterfield,MO,"$137,052","15000 block of isleview drive, chesterfield, mo"
Assault,09/17/2024 12:00 AM,"Aggravated Assault, Other Weapon. Premise","15000 BLOCK OF ISLEVIEW DR, CHESTERFIELD, MO",38.6313094,-90.5423348,CHESTERFIELD,MO,"$137,052","15000 block of isleview dr, chesterfield, mo"
Arrest,09/16/2024 6:15 PM,DWI ALCOHOL,"1400 BLOCK OF TIMBERLAKE MANOR PKY, Chesterfield, MO",38.6313094,-90.5423348,Chesterfield,MO,"$137,052","1400 block of timberlake manor pky, chesterfield, mo"
Assault,09/16/2024 12:00 AM,"Assault, Simple/Other. Premise","1400 BLOCK OF TIMBERLAKE MANOR PKWY, CHESTERFIELD, MO",38.6313094,-90.5423348,CHESTERFIELD,MO,"$137,052","1400 block of timberlake manor pkwy, chesterfield, mo"
Theft,09/11/2024 11:39 PM,STOLEN VEHICLE AUTOMOBILE,"15000 BLOCK OF ISLEVIEW DRIVE, Chesterfield, MO",38.6313094,-90.5423348,Chesterfield,MO,"$137,052","15000 block of isleview drive, chesterfield, mo"
Assault,09/11/2024 3:25 PM,ASSAULT COMMON - ACTUAL ASSAULT,"2300 BLOCK OF BAXTER RD, Chesterfield, MO",38.6313094,-90.5423348,Chesterfield,MO,"$137,052","2300 block of baxter rd, chesterfield, mo"
Theft,09/11/2024 12:00 AM,Motor Vehicle Theft. Premise,"15000 BLOCK OF ISLEVIEW DR, CHESTERFIELD, MO",38.6313094,-90.5423348,CHESTERFIELD,MO,"$137,052","15000 block of isleview dr, chesterfield, mo"
Arrest,09/10/2024 8:55 PM,DRUGS POSSESSION - MISDEMEANOR,"CLAYTON RD AND CLAYBORN DRIVE, Chesterfield, MO",38.6313094,-90.5423348,Chesterfield,MO,"$137,052","clayton rd and clayborn drive, chesterfield, mo"
Arrest,09/10/2024 12:00 AM,Drug/Narcotic Violations. Premise,"CLAYTON RD. / CLAYBORN DR., CHESTERFIELD, MO",38.6313094,-90.5423348,CHESTERFIELD,MO,"$137,052","clayton rd. / clayborn dr., chesterfield, mo"
Assault,08/31/2024 2:30 PM,SEX CRIME PRODUCING CHILD PORN,"14000 BLOCK OF CHATEAU VILLAGE DRIVE, Chesterfield, MO",38.6313094,-90.5423348,Chesterfield,MO,"$137,052","14000 block of chateau village drive, chesterfield, mo"
Vandalism,08/31/2024 12:00 AM,Destruction/Damage/Vandalism Of Property. Premise,"2100 BLOCK OF PARASOL DR, CHESTERFIELD, MO",38.6313094,-90.5423348,CHESTERFIELD,MO,"$137,052","2100 block of parasol dr, chesterfield, mo"
Theft,08/28/2024 10:00 AM,FRAUD BANK ACCOUNT,"14000 BLOCK OF MALLARD LAKE DRIVE, Chesterfield, MO",38.6313094,-90.5423348,Chesterfield,MO,"$137,052","14000 block of mallard lake drive, chesterfield, mo"
Theft,08/28/2024 12:00 AM,"Fraud, Wire. Premise","14600 BLOCK OF MALLARD LAKE DR, CHESTERFIELD, MO",38.6313094,-90.5423348,CHESTERFIELD,MO,"$137,052","14600 block of mallard lake dr, chesterfield, mo"
Robbery,08/27/2024 12:00 AM,"Robbery, Strongarm. Premise","15000 BLOCK OF BAXTER VILLAGE DR, CHESTERFIELD, MO",38.6313094,-90.5423348,CHESTERFIELD,MO,"$137,052","15000 block of baxter village dr, chesterfield, mo"
Assault,08/21/2024 12:00 AM,"Assault, Simple/Other. Premise","2100 BLOCK OF SILVERWOOD LN, CHESTERFIELD, MO",38.6313094,-90.5423348,CHESTERFIELD,MO,"$137,052","2100 block of silverwood ln, chesterfield, mo"
Assault,08/19/2024 12:00 AM,"Assault, Simple/Other. Premise","14800 BLOCK OF CLAYTON RD, CHESTERFIELD, MO",38.6313094,-90.5423348,CHESTERFIELD,MO,"$137,052","14800 block of clayton rd, chesterfield, mo"
Theft,08/18/2024 3:09 AM,FRAUD IMPERSONATION,"15000 BLOCK OF CLOVER RIDGE DRIVE, Chesterfield, MO",38.6313094,-90.5423348,Chesterfield,MO,"$137,052","15000 block of clover ridge drive, chesterfield, mo"
Theft,08/18/2024 12:00 AM,"Fraud, Wire. Premise","15500 BLOCK OF CLOVER RIDGE DR, CHESTERFIELD, MO",38.6313094,-90.5423348,CHESTERFIELD,MO,"$137,052","15500 block of clover ridge dr, chesterfield, mo"
Theft,08/17/2024 5:00 PM,FRAUD CHECKS,"14000 BLOCK OF SCHOETTLER GROVE CT, Chesterfield, MO",38.6313094,-90.5423348,Chesterfield,MO,"$137,052","14000 block of schoettler grove ct, chesterfield, mo"
Theft,08/17/2024 12:00 AM,Extortion/Blackmail. Premise,"14700 BLOCK OF SCHOETTLER GROVE CT, CHESTERFIELD, MO",38.6313094,-90.5423348,CHESTERFIELD,MO,"$137,052","14700 block of schoettler grove ct, chesterfield, mo"
Theft,08/15/2024 12:00 AM,Larceny - All Other. Premise,"14800 BLOCK OF CLAYTON RD, CHESTERFIELD, MO",38.6313094,-90.5423348,CHESTERFIELD,MO,"$137,052","14800 block of clayton rd, chesterfield, mo"
Vandalism,08/15/2024 12:00 AM,Destruction/Damage/Vandalism Of Property. Premise,"500 BLOCK OF HIGHLAND RIDGE DR, BALLWIN, MO",38.6313094,-90.5423348,BALLWIN,MO,"$118,647","500 block of highland ridge dr, ballwin, mo"
